Type,SKU,Parent,Name,"Regular price","Sale price",Images,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global"
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,,Color,,1,1
variation,,lakme-lip-love-chapstick-purlipcare-4-5g,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/006_Lifestyle_355f4d9b-5fd8-4d00-911b-0be659174031.jpg?v=1734433758,Color,,1,1
variable,shantanu-nikhil-x-lakme-special-edition-gift-box,,"Shantanu & Nikhil X Lakmé Special Edition Gift box",2448.00,1958.00,,Color,,1,1
variation,'90001,shantanu-nikhil-x-lakme-special-edition-gift-box,,2448.00,1958.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/ShantanuNIkhil.png?v=1734433701,Color,,1,1
variation,,shantanu-nikhil-x-lakme-special-edition-gift-box,,0.00,,,Color,,1,1
variation,,shantanu-nikhil-x-lakme-special-edition-gift-box,,0.00,,,Color,,1,1
variation,,shantanu-nikhil-x-lakme-special-edition-gift-box,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/ecom-shantanu-x-nikhil1.jpg?v=1734433701,Color,,1,1
simple,lakme-eyeconic-kajal-twin-pack-0-35g-0-35g,,"Lakmē 9 to 5 Eyeconic Kajal Twin Pack",399.00,330.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/24272_H-8901030979545.jpg?v=1734433694,Color,,1,1
variation,,lakme-eyeconic-kajal-twin-pack-0-35g-0-35g,,0.00,,,Color,,1,1
variation,,lakme-eyeconic-kajal-twin-pack-0-35g-0-35g,,0.00,,,Color,,1,1
variation,,lakme-eyeconic-kajal-twin-pack-0-35g-0-35g,,0.00,,,Color,,1,1
variation,,lakme-eyeconic-kajal-twin-pack-0-35g-0-35g,,0.00,,,Color,,1,1
variation,,lakme-eyeconic-kajal-twin-pack-0-35g-0-35g,,0.00,,,Color,,1,1
variation,,lakme-eyeconic-kajal-twin-pack-0-35g-0-35g,,0.00,,,Color,,1,1
variation,,lakme-eyeconic-kajal-twin-pack-0-35g-0-35g,,0.00,,,Color,,1,1
variation,,lakme-eyeconic-kajal-twin-pack-0-35g-0-35g,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/24272_S8-8901030979545.jpg?v=1734433694,Color,,1,1
simple,lakme-sun-expert-spf-30-pa-ultra-matte-lotion-50-ml,,"Lakmē Sun Expert SPF 30 PA++ Ultra Matte Lotion, 50 ml",299.00,220.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/22580_S1-8901030764813.jpg?v=1734433679,Color,,1,1
variation,,lakme-sun-expert-spf-30-pa-ultra-matte-lotion-50-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-spf-30-pa-ultra-matte-lotion-50-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-spf-30-pa-ultra-matte-lotion-50-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-spf-30-pa-ultra-matte-lotion-50-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-spf-30-pa-ultra-matte-lotion-50-ml,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/22580_S6-8901030764813.jpg?v=1734433679,Color,,1,1
simple,lakme-sun-expert-spf-50-pa-ultra-matte-lotion-50-ml,,"Lakmē Sun Expert SPF 50 PA+++ Ultra Matte Lotion, 50 ml",325.00,260.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/12904_H-8901030916212_4e8ce197-1287-486d-984b-d9bb148f6b42.jpg?v=1734433668,Color,,1,1
variation,,lakme-sun-expert-spf-50-pa-ultra-matte-lotion-50-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-spf-50-pa-ultra-matte-lotion-50-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-spf-50-pa-ultra-matte-lotion-50-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-spf-50-pa-ultra-matte-lotion-50-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-spf-50-pa-ultra-matte-lotion-50-ml,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/12904_S7-8901030916212_19f14700-2758-43ca-9627-35168d36c9b9.jpg?v=1734433668,Color,,1,1
simple,lakme-peach-milk-moisturizer-body-lotion-200-ml,,"Lakmē Peach Milk Moisturizer Body Lotion 200 ml",435.00,399.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/22628_H-8901030974373.jpg?v=1734433656,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-200-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-200-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-200-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-200-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-200-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-200-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-200-ml,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/22628_S7-8901030974373.jpg?v=1734433656,Color,,1,1
simple,lakme-peach-milk-moisturizer-spf-24-pa-sunscreen-lotion-120-ml,,"Lakmē Peach Milk Moisturizer SPF 24 PA Sunscreen Lotion 120 ml",,299.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23136_H-8901030974397.jpg?v=1734433642,Color,,1,1
variation,,lakme-peach-milk-moisturizer-spf-24-pa-sunscreen-lotion-120-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-spf-24-pa-sunscreen-lotion-120-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-spf-24-pa-sunscreen-lotion-120-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-spf-24-pa-sunscreen-lotion-120-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-spf-24-pa-sunscreen-lotion-120-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-spf-24-pa-sunscreen-lotion-120-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-spf-24-pa-sunscreen-lotion-120-ml,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23136_S7-8901030974397.jpg?v=1734433642,Color,,1,1
simple,lakme-absolute-perfect-radiance-skin-brightening-light-creme-50g,,"Lakmē Absolute Perfect Radiance Skin Brightening Light Creme 50g",,449.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23423_H-8901030954689.jpg?v=1734433627,Color,,1,1
variation,,lakme-absolute-perfect-radiance-skin-brightening-light-creme-50g,,0.00,,,Color,,1,1
variation,,lakme-absolute-perfect-radiance-skin-brightening-light-creme-50g,,0.00,,,Color,,1,1
variation,,lakme-absolute-perfect-radiance-skin-brightening-light-creme-50g,,0.00,,,Color,,1,1
variation,,lakme-absolute-perfect-radiance-skin-brightening-light-creme-50g,,0.00,,,Color,,1,1
variation,,lakme-absolute-perfect-radiance-skin-brightening-light-creme-50g,,0.00,,,Color,,1,1
variation,,lakme-absolute-perfect-radiance-skin-brightening-light-creme-50g,,0.00,,,Color,,1,1
variation,,lakme-absolute-perfect-radiance-skin-brightening-light-creme-50g,,0.00,,,Color,,1,1
variation,,lakme-absolute-perfect-radiance-skin-brightening-light-creme-50g,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23423_S8-8901030954689.jpg?v=1734433627,Color,,1,1
simple,lakme-9-to-5-naturale-day-creme-spf-20-50g,,"Lakmē 9to5 Naturale Day Crème SPF 20 - 50g",375.00,279.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/LAKME9to5NaturaleDayCremeSPF20-50g.jpg?v=1734433611,Color,,1,1
variation,,lakme-9-to-5-naturale-day-creme-spf-20-50g,,0.00,,,Color,,1,1
variation,,lakme-9-to-5-naturale-day-creme-spf-20-50g,,0.00,,,Color,,1,1
variation,,lakme-9-to-5-naturale-day-creme-spf-20-50g,,0.00,,,Color,,1,1
variation,,lakme-9-to-5-naturale-day-creme-spf-20-50g,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/5_01814bc3-35aa-40e0-9e0c-5245a0b76d45.jpg?v=1734433611,Color,,1,1
variable,lakme-absolute-white-intense-spf-20-concealer-stick-3-6-g,,"Lakmē Absolute SPF 20 Concealer Stick - 3.6 g",650.00,615.00,,Color,"Fair,Medium,Honey",1,1
variation,'23385,lakme-absolute-white-intense-spf-20-concealer-stick-3-6-g,,650.00,615.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/Fair.jpg?v=1734433600,Color,Fair,1,1
variation,'23386,lakme-absolute-white-intense-spf-20-concealer-stick-3-6-g,,650.00,615.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/Medium.jpg?v=1734433600,Color,Medium,1,1
variation,'23387,lakme-absolute-white-intense-spf-20-concealer-stick-3-6-g,,650.00,615.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/Honey_bbbe755a-eb69-48a4-b6ca-cb9c387d6485.jpg?v=1734433600,Color,Honey,1,1
variation,,lakme-absolute-white-intense-spf-20-concealer-stick-3-6-g,,0.00,,,Color,,1,1
variation,,lakme-absolute-white-intense-spf-20-concealer-stick-3-6-g,,0.00,,,Color,,1,1
variation,,lakme-absolute-white-intense-spf-20-concealer-stick-3-6-g,,0.00,,,Color,,1,1
variation,,lakme-absolute-white-intense-spf-20-concealer-stick-3-6-g,,0.00,,,Color,,1,1
variation,,lakme-absolute-white-intense-spf-20-concealer-stick-3-6-g,,0.00,,,Color,,1,1
variation,,lakme-absolute-white-intense-spf-20-concealer-stick-3-6-g,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23385_S3-8901030494536_aff4b918-74e4-4859-9057-cee6bb6660ec.jpg?v=1734433600,Color,,1,1
variable,lakme-absolute-precision-eye-artist-eyebrow-pencil,,"Lakmē Absolute Precision Eye Artist Eyebrow Pencil",700.00,630.00,,Color,"Natural Black,Dark Brown",1,1
variation,'23993,lakme-absolute-precision-eye-artist-eyebrow-pencil,,700.00,630.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/LakmeAbsolutePrecisionEyeArtistEyebrowPencilNaturalBlack.jpg?v=1734433584,Color,"Natural Black",1,1
variation,'23994,lakme-absolute-precision-eye-artist-eyebrow-pencil,,700.00,630.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/LakmeAbsolutePrecisionEyeArtistEyebrowPencilDarkBrown.jpg?v=1734433584,Color,"Dark Brown",1,1
variation,,lakme-absolute-precision-eye-artist-eyebrow-pencil,,0.00,,,Color,,1,1
variation,,lakme-absolute-precision-eye-artist-eyebrow-pencil,,0.00,,,Color,,1,1
variation,,lakme-absolute-precision-eye-artist-eyebrow-pencil,,0.00,,,Color,,1,1
variation,,lakme-absolute-precision-eye-artist-eyebrow-pencil,,0.00,,,Color,,1,1
variation,,lakme-absolute-precision-eye-artist-eyebrow-pencil,,0.00,,,Color,,1,1
variation,,lakme-absolute-precision-eye-artist-eyebrow-pencil,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/34.jpg?v=1734433584,Color,,1,1
variable,lakme-xtraordin-airy-compact,,"Lakmē  Xtraordin-airy Compact",899.00,745.00,,Color,"Beige Honey,Golden Light,Golden Medium,Ivory Fair,Rose Fair,Almond Honey",1,1
variation,'22682,lakme-xtraordin-airy-compact,,899.00,745.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/22682_H-8901030983467.jpg?v=1734433567,Color,"Beige Honey",1,1
variation,'23041,lakme-xtraordin-airy-compact,,899.00,745.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23041_H_8901030461798_1.jpg?v=1734433567,Color,"Golden Light",1,1
variation,'22680,lakme-xtraordin-airy-compact,,899.00,745.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/22680_H-8901030983474.jpg?v=1734433568,Color,"Golden Medium",1,1
variation,'22678,lakme-xtraordin-airy-compact,,899.00,745.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/22678_H-8901030983481.jpg?v=1734433567,Color,"Ivory Fair",1,1
variation,'23040,lakme-xtraordin-airy-compact,,899.00,745.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23040_H-8901030983450.jpg?v=1734433567,Color,"Rose Fair",1,1
variation,'23042,lakme-xtraordin-airy-compact,,899.00,745.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23042_H_8901030461804.jpg?v=1734433567,Color,"Almond Honey",1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,,Color,,1,1
variation,,lakme-xtraordin-airy-compact,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/22680_S8-8901030983474.jpg?v=1734433568,Color,,1,1
simple,lakme-peach-milk-moisturizer-body-lotion-spf-24-pa-200-ml,,"Lakmē Peach Milk Moisturizer Body Lotion",525.00,475.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23137_H-8901030974403.jpg?v=1734433495,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-spf-24-pa-200-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-spf-24-pa-200-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-spf-24-pa-200-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-spf-24-pa-200-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-spf-24-pa-200-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-body-lotion-spf-24-pa-200-ml,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23137_S7-8901030974403.jpg?v=1734433495,Color,,1,1
simple,lakme-peach-milk-moisturizer-all-skin-types-120-ml,,"Lakmē Peach Milk Moisturizer 120ml",250.00,199.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/22626_H-8901030974366.jpg?v=1734433484,Color,,1,1
variation,,lakme-peach-milk-moisturizer-all-skin-types-120-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-all-skin-types-120-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-all-skin-types-120-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-all-skin-types-120-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-all-skin-types-120-ml,,0.00,,,Color,,1,1
variation,,lakme-peach-milk-moisturizer-all-skin-types-120-ml,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/22626_S7-8901030974366.jpg?v=1734433484,Color,,1,1
simple,lakme-sun-expert-ultra-matte-gel-100-ml,,"Lakmē  Sun Expert Gel light Sunscreen, SPF 50 PA+++ |UVA/B protection, Matte Finish 100gm",599.00,525.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/12904_H-8901030978678.jpg?v=1734433473,Color,,1,1
variation,,lakme-sun-expert-ultra-matte-gel-100-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-ultra-matte-gel-100-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-ultra-matte-gel-100-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-ultra-matte-gel-100-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-ultra-matte-gel-100-ml,,0.00,,,Color,,1,1
variation,,lakme-sun-expert-ultra-matte-gel-100-ml,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/12904_S6-8901030978678.jpg?v=1734433473,Color,,1,1
simple,lakme-youth-infinity-day-creme-spf-15,,"Lakmē Youth Infinity Skin Firming Day Creme",899.00,635.83,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/FOP_c1d6ec68-27ba-470c-a6e0-116bf961b27e.jpg?v=1734433461,Color,,1,1
variation,,lakme-youth-infinity-day-creme-spf-15,,0.00,,,Color,,1,1
variation,,lakme-youth-infinity-day-creme-spf-15,,0.00,,,Color,,1,1
variation,,lakme-youth-infinity-day-creme-spf-15,,0.00,,,Color,,1,1
variation,,lakme-youth-infinity-day-creme-spf-15,,0.00,,,Color,,1,1
variation,,lakme-youth-infinity-day-creme-spf-15,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23046_S4_8901030793943.jpg?v=1734433461,Color,,1,1
simple,lakme-youth-infinity-skin-sclpting-night-creme,,"Lakmē Youth Infinity Skin Firming Night Creme",999.00,965.08,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23048_S1-8901030793950.jpg?v=1734433449,Color,,1,1
variation,,lakme-youth-infinity-skin-sclpting-night-creme,,0.00,,,Color,,1,1
variation,,lakme-youth-infinity-skin-sclpting-night-creme,,0.00,,,Color,,1,1
variation,,lakme-youth-infinity-skin-sclpting-night-creme,,0.00,,,Color,,1,1
variation,,lakme-youth-infinity-skin-sclpting-night-creme,,0.00,,,Color,,1,1
variation,,lakme-youth-infinity-skin-sclpting-night-creme,,0.00,,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23048_S6-8901030793950.jpg?v=1734433450,Color,,1,1
variable,lakme-9to5-powerplay-mousse-foundation,,"Lakmē 9to5 Powerplay Mousse Foundation",699.00,600.00,,Color,"Beige Caramel,Rose Honey,Rose Ivory,Beige Vanilla,Walnut,Warm Mocha",1,1
variation,'23707,lakme-9to5-powerplay-mousse-foundation,,699.00,600.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23707_H-8901030995217.jpg?v=1734433436,Color,"Beige Caramel",1,1
variation,'23708,lakme-9to5-powerplay-mousse-foundation,,699.00,600.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23708_S1-8901030995200.jpg?v=1734433435,Color,"Rose Honey",1,1
variation,'23705,lakme-9to5-powerplay-mousse-foundation,,699.00,600.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23705_H-8901030995231.jpg?v=1734433435,Color,"Rose Ivory",1,1
variation,'23706,lakme-9to5-powerplay-mousse-foundation,,699.00,600.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/23706_H-8901030995224.jpg?v=1734433436,Color,"Beige Vanilla",1,1
variation,'24429,lakme-9to5-powerplay-mousse-foundation,,585.00,468.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/Lakme9to5WeightlessMousseFoundationWalnut.jpg?v=1734433435,Color,Walnut,1,1
variation,'24430,lakme-9to5-powerplay-mousse-foundation,,585.00,468.00,https://cdn.shopify.com/s/files/1/0825/6713/5537/files/Lakme9to5WeightlessMousseFoundationWarmMocha.jpg?v=1734433435,Color,"Warm Mocha",1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
variation,,lakme-9to5-powerplay-mousse-foundation,,0.00,,,Color,,1,1
